mp_rgb_img,left_hand_skel_data,right_hand_skel_data,nuitrack_rgb_image,nuitrack_skel_data
,1703220236.4094682,1703220235.4974196,,1703220239.8214297
,1703220236.4574654,1703220235.5454538,,1703220239.8366823
,1703220236.4701371,1703220235.545472,,1703220239.8814592
,1703220236.5134344,1703220235.5894556,,1703220239.9320562
,1703220236.5614343,1703220235.6012506,,1703220239.9734457
,1703220236.605474,1703220235.645477,,1703220239.9734538
,1703220236.6054883,1703220235.689474,,1703220240.0174482
,1703220236.6494257,1703220235.7334654,,1703220240.0358503
,1703220236.6929786,1703220235.7774632,,1703220240.0774925
,1703220236.733494,1703220235.7774682,,1703220240.1214442
,1703220236.7814095,1703220235.8277004,,1703220240.169474
,1703220236.8254595,1703220235.8660328,,1703220240.2134547
,1703220236.8694408,1703220235.9094272,,1703220240.213474
,1703220236.869449,1703220235.95344,,1703220240.2614865
,1703220236.9134579,1703220235.997439,,1703220240.2694306
,1703220236.9329426,1703220236.0414715,,1703220240.3094418
,1703220236.973461,1703220236.0414824,,1703220240.357419
,1703220237.0214283,1703220236.085413,,1703220240.4014719
,1703220237.0654123,1703220236.1009486,,1703220240.40149
,1703220237.1094446,1703220236.1414454,,1703220240.4454439
,1703220237.1094546,1703220236.1854079,,1703220240.470006
,1703220237.1534166,1703220236.2294445,,1703220240.513463
,1703220237.1668272,1703220236.2734573,,1703220240.557422
,1703220237.2094646,1703220236.2734716,,1703220240.6054513
,1703220237.2534122,1703220236.3174167,,1703220240.649459
,1703220237.297449,1703220236.3356898,,1703220240.6494625
,1703220237.3414335,1703220236.377706,,1703220240.69984
,1703220237.3414452,1703220236.4214313,,1703220240.733773
,1703220237.3854668,1703220236.469422,,1703220240.7774458
,1703220237.4091916,1703220236.5134337,,1703220240.777459
,1703220237.4494495,1703220236.5134475,,1703220240.821466
,1703220237.4934325,1703220236.5614462,,1703220240.8679867
,1703220237.5374124,1703220236.5691192,,1703220240.9094472
,1703220237.5814712,1703220236.6094244,,1703220240.9534113
,1703220237.5814824,1703220236.6534214,,1703220240.9974391
,1703220237.625462,1703220236.697412,,1703220241.0415046
,1703220237.6370215,1703220236.745448,,1703220241.041519
,1703220237.6774216,1703220236.789449,,1703220241.0854216
,1703220237.7214282,1703220236.8334212,,1703220241.0984108
,1703220237.7686653,1703220236.833431,,1703220241.1454268
,1703220237.8094382,1703220236.877425,,1703220241.1454375
,1703220237.8574214,1703220236.9010134,,1703220241.189412
,1703220237.9055395,1703220236.9414272,,1703220241.2020726
,1703220237.905558,1703220236.9894495,,1703220241.2454371
,1703220237.9494548,1703220237.037493,,1703220241.2894425
,1703220237.9723341,1703220237.0375066,,1703220241.333523
,1703220238.0134528,1703220237.0854352,,1703220241.3774924
,1703220238.0574353,1703220237.1019654,,1703220241.4214408
,1703220238.1014583,1703220237.1454353,,1703220241.4214509
,1703220238.1454437,1703220237.1894357,,1703220241.4695115
,1703220238.145455,1703220237.233429,,1703220241.4734366
,1703220238.1934345,1703220237.2774417,,1703220241.533643
,1703220238.204736,1703220237.2774522,,1703220241.577436
,1703220238.2454576,1703220237.3214674,,1703220241.6214225
,1703220238.2894294,1703220237.3414996,,1703220241.6694467
,1703220238.3374505,1703220237.3854537,,1703220241.669466
,1703220238.3374693,1703220237.4334605,,1703220241.713462
,1703220238.3814542,1703220237.481468,,1703220241.7340524
,1703220238.4038875,1703220237.4814837,,1703220241.777437
,1703220238.445486,1703220237.5254195,,1703220241.7774482
,1703220238.4894283,1703220237.5377157,,1703220241.8214216
,1703220238.5334952,1703220237.5814562,,1703220241.8376362
,1703220238.581456,1703220237.6294405,,1703220241.9023774
,1703220238.5814688,1703220237.6734307,,1703220241.9494667
,1703220238.6255307,1703220237.6734445,,1703220241.993427
,1703220238.6368814,1703220237.7174132,,1703220242.0374618
,1703220238.681436,1703220237.7686539,,1703220242.0374756
,1703220238.725428,1703220237.8094428,,1703220242.0854537
,1703220238.7694383,1703220237.8534353,,1703220242.102254
,1703220238.8134835,1703220237.8974657,,1703220242.1454585
,1703220238.8135004,1703220237.9414394,,1703220242.1894128
,1703220238.8574188,1703220237.94145,,1703220242.1894171
,1703220238.870978,1703220237.9854395,,1703220242.233495
,1703220238.9174092,1703220238.005001,,1703220242.239909
,1703220238.9654472,1703220238.04547,,1703220242.2814662
,1703220239.0094318,1703220238.0894234,,1703220242.3294587
,1703220239.0094452,1703220238.133447,,1703220242.377435
,1703220239.053415,1703220238.177455,,1703220242.3774462
,1703220239.0704103,1703220238.1774633,,1703220242.4362965
,1703220239.113473,1703220238.221425,,1703220242.4402478
,1703220239.1574209,1703220238.2302032,,1703220242.5019894
,1703220239.2054863,1703220238.2735336,,1703220242.5455275
,1703220239.205501,1703220238.3174703,,1703220242.5934207
,1703220239.253453,1703220238.3614519,,1703220242.6374438
,1703220239.2711673,1703220238.4054925,,1703220242.637448
,1703220239.31344,1703220238.4055047,,1703220242.6814651
,1703220239.3574133,1703220238.4494402,,1703220242.7018952
,1703220239.4014528,1703220238.4719758,,1703220242.7494514
,1703220239.4454622,1703220238.5134792,,1703220242.7934122
,1703220239.445472,1703220238.5574293,,1703220242.7934253
,1703220239.4894369,1703220238.6014776,,1703220242.8395526
,1703220239.503713,1703220238.60149,,1703220242.8741636
,1703220239.5454283,1703220238.6454518,,1703220242.934488
,1703220239.589407,1703220238.6718872,,1703220242.9814777
,1703220239.6334958,1703220238.7134612,,1703220242.9814894
,1703220239.6774325,1703220238.757421,,1703220243.0254257
,1703220239.6774395,1703220238.8014662,,1703220243.039889
,1703220239.7254179,1703220238.8454554,,1703220243.101307
,1703220239.7390354,1703220238.8454735,,1703220243.1454637
,1703220239.7814317,1703220238.8894117,,1703220243.1454723
,1703220239.8294282,1703220238.9024725,,1703220243.2041912
,1703220239.87344,1703220238.9494126,,1703220243.2080162
,1703220239.8734546,1703220238.9934897,,1703220243.269705
,1703220239.917426,1703220239.0374231,,1703220243.317415
,1703220239.9383156,1703220239.0374293,,1703220243.3174226
,1703220239.9854643,1703220239.0814242,,1703220243.3655033
,1703220240.0294557,1703220239.1049922,,1703220243.3718984
,1703220240.077468,1703220239.1494508,,1703220243.417431
,1703220240.0774844,1703220239.1934428,,1703220243.468195
,1703220240.1214578,1703220239.2414556,,1703220243.5134227
,1703220240.1381552,1703220239.2414649,,1703220243.5574157
,1703220240.18545,1703220239.2854548,,1703220243.6054182
,1703220240.2335107,1703220239.3046396,,1703220243.6054285
,1703220240.2774856,1703220239.3454418,,1703220243.64943
,1703220240.2774928,1703220239.389408,,1703220243.6696696
,1703220240.3254945,1703220239.4334633,,1703220243.7134197
,1703220240.3399742,1703220239.4774692,,1703220243.757468
,1703220240.3814614,1703220239.4774783,,1703220243.8014414
,1703220240.4254122,1703220239.521419,,1703220243.801458
,1703220240.473768,1703220239.5387366,,1703220243.845466
,1703220240.4737823,1703220239.585425,,1703220243.869919
,1703220240.517438,1703220239.6294475,,1703220243.9174545
,1703220240.5392466,1703220239.6734385,,1703220243.957446
,1703220240.6057227,1703220239.6734428,,1703220244.0028965
,1703220240.6494586,1703220239.7174706,,1703220244.0494254
,1703220240.6934462,1703220239.7390277,,1703220244.0494373
,1703220240.7414541,1703220239.7814212,,1703220244.0934203
,1703220240.741465,1703220239.825445,,1703220244.107552
,1703220240.7854207,1703220239.869448,,1703220244.1698267
,1703220240.8063383,1703220239.8694599,,1703220244.2134383
,1703220240.8534184,1703220239.9134316,,1703220244.2134507
,1703220240.9014413,1703220239.938305,,1703220244.2696657
,1703220240.945455,1703220239.985474,,1703220244.27411
,1703220240.9454653,1703220240.0294461,,1703220244.317486
,1703220240.9894109,1703220240.0774693,,1703220244.361437
,1703220241.0066845,1703220240.0774918,,1703220244.4054239
,1703220241.049453,1703220240.121459,,1703220244.449936
,1703220241.0934384,1703220240.138135,,1703220244.449945
,1703220241.1374447,1703220240.185453,,1703220244.497449
,1703220241.1374571,1703220240.2335045,,1703220244.5698314
,1703220241.181445,1703220240.277496,,1703220244.6134427
,1703220241.2034445,1703220240.2775092,,1703220244.6574323
,1703220241.2454426,1703220240.3254771,,1703220244.7014472
,1703220241.289452,1703220240.3399637,,1703220244.7454395
,1703220241.3335228,1703220240.3854144,,1703220244.74545
,1703220241.3775265,1703220240.4294374,,1703220244.7454581
,1703220241.3775315,1703220240.473789,,1703220244.8025868
,1703220241.4214478,1703220240.4737928,,1703220244.8065178
,1703220241.4420424,1703220240.5174289,,1703220244.8494306
,1703220241.4854367,1703220240.5393178,,1703220244.9036052
,1703220241.5294466,1703220240.6057138,,1703220244.9455054
,1703220241.5734372,1703220240.649446,,1703220244.9455235
,1703220241.5734465,1703220240.693446,,1703220244.9894214
,1703220241.617495,1703220240.737418,,1703220245.0373096
,1703220241.6452837,1703220240.7374282,,1703220245.0814838
,1703220241.6854618,1703220240.7814345,,1703220245.081497
,1703220241.7294326,1703220240.8063307,,1703220245.1254504
,1703220241.773432,1703220240.853426,,1703220245.1712558
,1703220241.773446,1703220240.8974464,,1703220245.2134686
,1703220241.8174696,1703220240.941506,,1703220245.213487
,1703220241.842368,1703220240.9415193,,1703220245.2614388
,1703220241.8854542,1703220240.9854639,,1703220245.2755663
,1703220241.9294436,1703220241.006685,,1703220245.3376153
,1703220241.9735286,1703220241.0534067,,1703220245.3814306
,1703220241.973548,1703220241.0974548,,1703220245.4254208
,1703220242.0214355,1703220241.1414726,,1703220245.4694571
,1703220242.0411828,1703220241.1414843,,1703220245.5134795
,1703220242.085462,1703220241.185417,,1703220245.51349
,1703220242.1334658,1703220241.2034006,,1703220245.5614216
,1703220242.1814942,1703220241.245446,,1703220245.5614307
,1703220242.1815093,1703220241.2894537,,1703220245.6054358
,1703220242.225429,1703220241.3335233,,1703220245.6083505
,1703220242.2392633,1703220241.3775148,,1703220245.6701415
,1703220242.2814806,1703220241.3775198,,1703220245.7141101
,1703220242.3254216,1703220241.4214694,,1703220245.757456
,1703220242.3694487,1703220241.443132,,1703220245.757471
,1703220242.4134216,1703220241.48543,,1703220245.8060536
,1703220242.4134245,1703220241.5294352,,1703220245.8395286
,1703220242.4574556,1703220241.5734403,,1703220245.8815076
,1703220242.4777126,1703220241.573448,,1703220245.9254444
,1703220242.5214064,1703220241.6174827,,1703220245.9694498
,1703220242.565454,1703220241.6468432,,1703220246.0134542
,1703220242.609479,1703220241.693419,,1703220246.0134685
,1703220242.609494,1703220241.7415853,,1703220246.013476
,1703220242.6534288,1703220241.7416086,,1703220246.1055453
,1703220242.6737287,1703220241.789413,,1703220246.1096618
,1703220242.7214634,1703220241.8063343,,1703220246.173347
,1703220242.7654893,1703220241.849461,,1703220246.214726
,1703220242.8094473,1703220241.8934207,,1703220246.214739
,1703220242.809463,1703220241.9374228,,1703220246.2614286
,1703220242.8534436,1703220241.9814415,,1703220246.279059
,1703220242.8739061,1703220241.9814532,,1703220246.3214164
,1703220242.9174645,1703220242.0254169,,1703220246.3654351
,1703220242.9614832,1703220242.041057,,1703220246.4094436
,1703220243.0054092,1703220242.0854645,,1703220246.4534614
,1703220243.049464,1703220242.1334577,,1703220246.4974098
,1703220243.0494797,1703220242.1815035,,1703220246.4974205
,1703220243.0934336,1703220242.1815102,,1703220246.5414443
,1703220243.1075873,1703220242.225422,,1703220246.5744913
,1703220243.149469,1703220242.2395582,,1703220246.6174378
,1703220243.1934047,1703220242.281471,,1703220246.6174567
,1703220243.2374518,1703220242.32543,,1703220246.6614134
,1703220243.2854502,1703220242.3694522,,1703220246.6808279
,1703220243.2854614,1703220242.4134154,,1703220246.721448
,1703220243.3294814,1703220242.4574664,,1703220246.7725708
,1703220243.3712726,1703220242.4574695,,1703220246.8134167
,1703220243.4174392,1703220242.5014472,,1703220246.8614466
,1703220243.4614763,1703220242.5036278,,1703220246.8614566
,1703220243.5054379,1703220242.5455074,,1703220246.9094806
,1703220243.5494473,1703220242.593409,,1703220246.9404233
,1703220243.5494592,1703220242.6374362,,1703220246.981723
,1703220243.59343,1703220242.681465,,1703220246.9817255
,1703220243.6050835,1703220242.681485,,1703220247.0398085
,1703220243.6454418,1703220242.7254243,,1703220247.074261
,1703220243.6894236,1703220242.7419531,,1703220247.121463
,1703220243.7334347,1703220242.7854671,,1703220247.1214767
,1703220243.7775018,1703220242.8294375,,1703220247.1744432
,1703220243.7775137,1703220242.8734226,,1703220247.179357
,1703220243.8214326,1703220242.9174805,,1703220247.225423
,1703220243.8449292,1703220242.917502,,1703220247.2741594
,1703220243.885476,1703220242.9614892,,1703220247.3174174
,1703220243.9294202,1703220242.9746232,,1703220247.317427
,1703220243.9734616,1703220243.0174615,,1703220247.3740828
,1703220244.0174637,1703220243.0614297,,1703220247.4067898
,1703220244.0174758,1703220243.1094642,,1703220247.4494233
,1703220244.061426,1703220243.1094725,,1703220247.4934645
,1703220244.0763752,1703220243.1534505,,1703220247.4934769
,1703220244.1174574,1703220243.1754155,,1703220247.5374737
,1703220244.1614273,1703220243.2174318,,1703220247.5434632
,1703220244.2095244,1703220243.2654657,,1703220247.5854638
,1703220244.2095432,1703220243.3094125,,1703220247.6294436
,1703220244.2574472,1703220243.3094213,,1703220247.6734712
,1703220244.2771986,1703220243.3714652,,1703220247.717424
,1703220244.3174942,1703220243.3986712,,1703220247.7174335
,1703220244.3614275,1703220243.4414415,,1703220247.7614162
,1703220244.405416,1703220243.485456,,1703220247.775195
,1703220244.4534478,1703220243.5334437,,1703220247.839866
,1703220244.453464,1703220243.5774522,,1703220247.8854542
,1703220244.497437,1703220243.5774653,,1703220247.8854725
,1703220244.5097947,1703220243.6254199,,1703220247.9334416
,1703220244.5534396,1703220243.640859,,1703220247.94668
,1703220244.5974143,1703220243.681452,,1703220248.0081534
,1703220244.6454768,1703220243.7254214,,1703220248.053447
,1703220244.6454873,1703220243.7734327,,1703220248.0534594
,1703220244.6934195,1703220243.8174608,,1703220248.09744
,1703220244.70958,1703220243.8174746,,1703220248.1452196
,1703220244.7535064,1703220243.8614273,,1703220248.207759
,1703220244.797417,1703220243.8748982,,1703220248.2494788
,1703220244.8454485,1703220243.9174683,,1703220248.2494934
,1703220244.845462,1703220243.9614208,,1703220248.2934182
,1703220244.8894508,1703220244.0054393,,1703220248.3123612
,1703220244.9114025,1703220244.0534184,,1703220248.375269
,1703220244.9574573,1703220244.0534282,,1703220248.4214666
,1703220245.005593,1703220244.09742,,1703220248.4214902
,1703220245.049668,1703220244.1077368,,1703220248.475678
,1703220245.0496798,1703220244.1494272,,1703220248.5075526
,1703220245.0934186,1703220244.193422,,1703220248.5534556
,1703220245.112379,1703220244.237484,,1703220248.6014524
,1703220245.1534708,1703220244.2815905,,1703220248.6014678
,1703220245.2014594,1703220244.2816026,,1703220248.6454864
,1703220245.2454135,1703220244.3254228,,1703220248.6457624
,1703220245.2454202,1703220244.344486,,1703220248.6894557
,1703220245.289481,1703220244.3854449,,1703220248.733418
,1703220245.3073194,1703220244.429427,,1703220248.7774692
,1703220245.3494482,1703220244.4734652,,1703220248.8214428
,1703220245.3934062,1703220244.5214446,,1703220248.8654225
,1703220245.4374533,1703220244.5214553,,1703220248.8654354
,1703220245.481497,1703220244.5695124,,1703220248.909773
,1703220245.4815032,1703220244.5753937,,1703220248.913869
,1703220245.5254126,1703220244.6174386,,1703220248.9760728
,1703220245.5412385,1703220244.6614182,,1703220249.0174582
,1703220245.585418,1703220244.7054377,,1703220249.0614586
,1703220245.6294053,1703220244.7494392,,1703220249.0614703
,1703220245.6734219,1703220244.7494493,,1703220249.1054323
,1703220245.6734307,1703220244.7934237,,1703220249.1447291
,1703220245.7174735,1703220244.8090053,,1703220249.1854308
,1703220245.7441456,1703220244.8494368,,1703220249.1854422
,1703220245.8084612,1703220244.8934178,,1703220249.2294517
,1703220245.8494337,1703220244.9374368,,1703220249.2470949
,1703220245.8934095,1703220244.9854507,,1703220249.3106503
